4.153846153846154010e+01,7.438650386851250573e+01
4.173913043478260931e+01,7.436086836607249495e+01
4.193979933110367853e+01,7.435740356795056982e+01
4.214046822742474774e+01,7.437047550129186391e+01
4.234113712374581695e+01,7.439604072263517764e+01
4.254180602006689327e+01,7.443118389447101890e+01
4.274247491638796248e+01,7.447379688762929106e+01
4.294314381270903169e+01,7.452235611766089107e+01
4.314381270903010090e+01,7.457576822867798683e+01
4.334448160535117012e+01,7.463326373314187379e+01
4.354515050167223933e+01,7.469435313635133866e+01
4.374581939799331565e+01,7.475946676862042750e+01
4.394648829431438486e+01,7.482882385660808211e+01
4.414715719063545407e+01,7.490260177748119474e+01
4.434782608695652328e+01,7.498130394866707604e+01
4.454849498327759250e+01,7.506582078226435328e+01
4.474916387959866171e+01,7.515754054251061689e+01
4.494983277591973092e+01,7.525852886232532057e+01
4.515050167224080724e+01,7.537180808377037522e+01
4.535117056856187645e+01,7.550178618643863615e+01
4.555183946488294566e+01,7.565491327599005444e+01
4.575250836120401488e+01,7.584068585115895189e+01
4.595317725752508409e+01,7.607317981756386871e+01
4.615384615384615330e+01,7.637337296459723746e+01
4.635451505016722251e+01,7.677260097572889208e+01
4.655518394648829883e+01,7.731751708161688441e+01
4.675585284280936804e+01,7.807672691761314354e+01
4.695652173913043725e+01,7.914848756153992326e+01
4.715719063545150647e+01,8.066695093864947808e+01
4.735785953177257568e+01,8.280120565493429297e+01
4.755852842809364489e+01,8.570848522440877559e+01
4.775919732441471410e+01,8.892170920394845268e+01
4.795986622073579042e+01,9.197186199646893101e+01
4.816053511705685963e+01,9.457821169098507141e+01
4.836120401337792885e+01,9.653921061778777357e+01
4.856187290969899806e+01,9.772784147499785945e+01
4.876254180602006727e+01,9.807792790476916878e+01
4.896321070234113648e+01,9.757378532827561912e+01
4.916387959866220569e+01,9.624745723747462023e+01
4.936454849498328201e+01,9.418423622416304397e+01
4.956521739130435122e+01,9.157636368616415723e+01
4.976588628762542044e+01,8.913428615857380066e+01
4.996655518394648965e+01,8.704326173542730771e+01
5.016722408026755886e+01,8.528126782948208984e+01
5.036789297658862807e+01,8.381828787155951943e+01
5.056856187290969729e+01,8.261950541502065448e+01
5.076923076923077360e+01,8.164849410973779698e+01
5.096989966555184282e+01,8.086984647612189292e+01
5.117056856187291203e+01,8.025098335405083105e+01
5.137123745819398124e+01,7.976314813830971673e+01
5.157190635451505045e+01,7.938174440505497387e+01
5.177257525083611966e+01,7.908622490316174947e+01
5.197324414715718888e+01,7.885972171577833478e+01
5.217391304347826519e+01,7.868856068811676607e+01
5.237458193979933441e+01,7.856175376685962419e+01
5.257525083612040362e+01,7.847052268091151461e+01
5.277591973244147283e+01,7.840787927822161407e+01
5.297658862876254204e+01,7.836827031308365576e+01
5.317725752508361126e+01,7.836061120446389339e+01
5.337792642140468047e+01,7.839707184453521904e+01
5.357859531772575679e+01,7.847208666041072433e+01
5.377926421404682600e+01,7.858719524313559646e+01
5.397993311036789521e+01,7.875177674340390865e+01
5.418060200668896442e+01,7.898597918925105432e+01
5.438127090301003363e+01,7.932722523404230230e+01
5.458193979933110285e+01,7.984265346801957719e+01
5.478260869565217206e+01,8.065129996212399988e+01
5.498327759197324838e+01,8.195980601943752220e+01
5.518394648829431759e+01,8.410740706562415880e+01
5.538461538461538680e+01,8.758638973418563012e+01
5.558528428093645601e+01,9.277101928005632203e+01
5.578595317725752523e+01,9.805181215668216055e+01
5.598662207357859444e+01,1.022125058310088548e+02
5.618729096989966365e+01,1.046915203400446046e+02
5.638795986622073997e+01,1.052362506883156783e+02
5.658862876254180918e+01,1.040029855537081858e+02
5.678929765886287839e+01,1.025776075705427957e+02
5.698996655518394761e+01,1.012829211282901980e+02
5.719063545150501682e+01,1.001139051274929699e+02
5.739130434782608603e+01,9.906518456848928622e+01
5.759197324414715524e+01,9.810626447245817872e+01
5.779264214046823156e+01,9.706107979605143043e+01
5.799331103678930077e+01,9.590959196763387240e+01
5.819397993311036998e+01,9.467049759008213528e+01
5.839464882943143920e+01,9.336561430234112891e+01
5.859531772575250841e+01,9.201975148880364941e+01
5.879598662207357762e+01,9.066026257709619074e+01
5.899665551839464683e+01,8.931618476292527475e+01
5.919732441471572315e+01,8.801691921127742546e+01
5.939799331103679236e+01,8.679049826255825906e+01
5.959866220735786158e+01,8.566161594038226212e+01
5.979933110367893079e+01,8.464972613514439104e+01
6.000000000000000000e+01,8.376757963337715296e+01
